Batman - The Movie Review. But this for my kids and it was the most boring movie I have ever watched.The shows are more entertaining to watch then the movie 
The Tommyknockers got ahold of this movie... ...and put their own little spin on it!Going to split this into 2 reviews, one based on it from the book, the other 
Great Play, But Look At The Editing. Into The Woods is one of my Sondheim favorites. Having seen the PBS presentation of this, I am thoroughly dismayed at how poorly 
WTF Happened?. This is not about Riverdance.This is about what this disc did to murder it.I popped it in, expecting to seemy favorite dance scenes while conveiniently skipping the singing 
a waste. If you have any respect for the blues legend, don t buy this, don t even rent it. The very few decent tribute performances do not make up 
Sucks. That s all you need to know. It is terrible. Bad. Boring. I could hardly finish it  
Did we see the same movie??. Okay, the script is not the most imaginative I ve ever seen, but I like the actors especially Ben s best man so I 
Makes No Sense. If I could give this movie less than 1 star, I would.The central character, Ryan, played by Jason Scott Lee by the way, what happened to the 
BOOORIIIIIING!!!!!. I WANT THE TWO HOURS OF MY LIFE BACK!After all the talk about what a cult classic this film is! What a waste of time! Maybe this movie was 
You have to download Amazon software into your PC... I am never happy when a purchase requires that you install the company s software. The vid is encrypted so that 
kind of aimless. I found this movie somewhat entertaining, although the intertwining stories were a mixed bag of annoying and fun. Unfortunately the fact that the stories each receive only 
WHAT?!?!?!?. Okay, my wife and I just watched this yesterday and I have to say I m shocked to see all the good reviews. I was almost in tears I 
Where s the Maharishi when you need him?. I thought, since this was a Criterion Collection flick, that it was gonna be a psychedelic, spaced-out trip through India with heavy 
Disappointing. This movie s plot deals with a no-good wannabe rock star Jack Black, wildly overacting as usual suddenly and by mistake taking the job of substitute teacher at a 
[2.5]--How can I not forget this movie, it so desperately needs a makeover.. ..and being that this movie is close to twenty years old makes it possible. The book passed 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
This is a comedy?. Seriously, I didn t even think that this was a comedy until I came here and saw people saying it wasn t funny. I got it 
Don t buy this title!!. This title is the bootleg title for a film called the The Ratings Game. I m no sure why Amazon is selling this on their 
Spinal Tap goes folk... A Mighty Wind seems to be This is Spinal Tap done in a folk medium. Unfortunately, the gags and cliches in this film seem to be 
 RiverDance makes me wanna DROWN in a river!. I remember this being a big deal to many a housebound old geezer a few years back. After being forced to 
Kevin Coughlan is spot on!. I d write a review for this sewage, but Kevin did it so perfectly that I d be wasting my time. The only decent one 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
Van Damme fans only... I struggle with this movie. I m a die-hard fan of Jean-Claude Van Damme, so part of me really likes this movie. But the other part 
Stupidity. I ve never given one star to any type of produce before, but the stupidity of this DVD and its fans are shocking.So revealing! So true! If you didn 
Not good... Just rented this dvd and was quite surprised. Normally, I m a big George Clooney and Matt Damon fan. However, in this film, their talents were underutilized and 
Really bad. This movie was SO AWFUL. What a waste of money. I love Johnny Depp... but this is SOOO bad. It is overplayed, to the point where it s 
Very Dissapointed!. I was very disappointed with this film. It definitely had a more art house feel to it than I was expecting - and like happens with many art 
ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ. Me and a female friend went and watched this one in the theater. I ... was ... bored ... out ... of ... my ... skull. After about a 
EMMA PEEL WHERE ARE YOU WHEN WE NEED YOU?. AFTER VIEWING THE AVENGERS WITH EMMA PEEL, WHICH I DO EVERY EVENING AFTER THE DREADFUL NEWS, ENJOYING REPEATS AND REPEATS AS 
Picturesque DVD s make nice beverage coasters.... This is one creative way in which to recoup some of the loss incurred by buying this nightmare. If you are one of 
Very disappointing. I didn t have high expectations for this movie, yet it still managed to completely disappoint me. I adore Robin Williams, and his performance was the best part 
Great Acting but a bad story line. Mario Van Peebles, Patsy Kensit, and Paula Marshall are all talented individuals whose talent went to waste in this film. The storyline of 
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
Eh...I ve Seen Worse. If you want a review of the plot itself, complete with spoilers, feel free to read the other reviews.My biggest beef with this movie is the 
